"sim1_repl1_input","sim1_repl1_high","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_low"
84,27,203,481,394,333
68,28,43,158,130,41
0,0,0,307,227,64
0,0,0,189,144,99
210,92,42,284,240,116
277,97,76,113,115,23
0,0,0,460,372,29
13,5,18,71,67,21
61,24,96,72,57,71
27,17,9,0,0,0
164,78,285,1024,806,151
0,0,0,0,0,0
413,153,1239,19,12,32
196,65,552,100,84,8
1083,434,3872,469,388,322
12,3,21,194,149,72
254,105,706,124,75,84
180,71,94,511,417,101
0,0,0,6,6,7
888,417,2320,81,67,41
5,2,7,96,56,185
12,11,17,141,106,35
434,163,922,232,154,83
71,36,43,22,8,14
188,92,68,109,99,19
110,75,163,570,455,67
0,0,0,210,171,266
359,160,57,236,190,30
0,0,0,16,18,4
248,126,43,351,300,29
20,12,26,92,69,52
313,117,26,7,8,0
0,0,0,177,112,238
59,19,37,46,39,66
15,2,0,19,12,7
51,21,249,91,68,99
298,158,63,557,435,284
7,2,4,64,51,9
6,2,0,126,96,33
283,150,310,0,0,0
251,129,598,179,151,144
77,33,47,59,47,17
0,0,0,60,40,42
116,51,166,319,251,374
351,159,216,3,1,0
287,114,559,110,81,125
126,51,248,67,56,23
0,0,0,87,60,127
1,1,0,351,269,288
101,35,248,328,253,172
88,40,136,273,191,201
123,46,177,0,0,0
197,69,874,0,0,0
412,169,476,269,186,339
328,135,703,308,199,361
91,26,237,733,593,501
50,21,97,354,243,319
81,27,97,749,590,481
100,41,142,461,332,573
1099,407,3919,108,91,113
453,181,651,94,84,60
4,1,0,0,0,0
272,107,415,0,0,0
86,42,106,14,10,0
252,126,34,564,492,217
212,74,162,140,111,26
1574,660,2795,3,0,0
21,9,21,9,5,8
251,103,124,24,20,4
55,35,151,307,244,448
0,0,0,61,39,25
236,99,63,33,33,0
8,6,24,80,41,18
101,50,115,239,179,227
258,114,138,419,340,509
90,32,154,7,4,3
213,81,617,83,86,205
37,19,37,187,137,77
882,330,892,68,59,43
208,97,161,80,59,36
182,88,271,195,172,273
206,103,157,0,0,0
34,11,33,692,568,672
220,92,168,731,560,144
25,12,74,103,81,135
244,111,218,84,90,21
179,74,27,225,164,32
521,198,2348,39,34,62
346,152,313,283,246,194
127,69,60,931,686,442
53,24,59,979,769,119
1867,847,1425,0,0,0
23,11,12,285,211,34
0,0,0,116,59,21
195,73,129,272,216,45
487,195,138,20,11,3
0,0,0,137,150,49
1,0,0,0,0,0
1131,478,1059,453,392,93
111,37,21,37,38,29
1351,587,1895,63,32,17
379,150,69,270,201,75
1191,492,1314,0,0,0
242,84,43,16,20,7
225,107,227,4,3,3
9,6,13,0,1,0
260,106,51,494,373,135
0,0,0,6,6,2
249,93,165,23,21,9
265,132,370,731,607,513
15,9,50,49,36,65
10,2,0,21,15,0
455,188,158,49,34,5
528,229,103,337,277,26
500,213,581,295,220,404
355,146,657,975,753,312
83,43,99,40,29,3
82,37,60,17,12,7
366,151,238,289,195,322
157,46,177,58,67,11
147,56,97,182,126,62
218,94,237,0,0,0
14,5,43,197,155,206
111,46,57,2,4,0
766,305,356,180,134,103
70,11,105,1,1,1
0,0,0,213,136,136
0,0,0,228,171,145
692,274,169,24,28,13
35,12,44,76,58,41
0,0,0,722,574,176
185,87,135,310,224,223
485,213,294,329,255,126
34,21,34,356,293,275
382,165,99,0,0,0
63,28,12,614,483,173
357,176,171,134,110,46
218,93,265,89,61,45
938,402,743,0,0,0
112,54,192,641,441,269
7,6,11,207,161,13
839,343,1993,8,6,3
150,73,91,942,721,186
101,42,0,110,77,41
481,171,820,117,115,87
35,18,26,119,84,18
20,11,15,237,213,94
508,202,757,0,0,0
16,8,3,0,0,0
302,145,247,7,8,8
142,49,54,261,205,59
25,11,13,27,23,35
182,58,98,18,21,3
125,55,231,14,17,14
82,40,48,326,242,50
36,12,25,107,88,34
212,97,209,68,63,37
12,5,16,91,60,13
171,57,205,247,192,115
20,3,14,94,68,27
54,12,29,12,11,8
36,17,26,3,3,2
567,259,1038,38,36,14
0,0,0,923,715,350
55,25,69,19,10,6
20,15,8,375,278,392
34,14,33,72,61,9
0,0,0,724,515,336
6,3,17,416,299,67
0,0,0,25,16,16
347,156,83,102,73,36
89,44,209,188,153,227
615,239,811,0,0,0
0,0,0,219,165,156
624,287,380,0,0,0
943,428,724,0,0,0
9,6,6,629,505,314
214,87,806,119,85,113
895,362,315,350,303,67
38,17,1,2,1,0
63,15,61,145,120,95
0,0,0,392,352,168
21,10,6,0,1,1
71,53,40,0,0,0
469,212,203,12,2,2
224,80,172,104,82,1
830,346,274,251,194,249
219,84,292,95,103,81
581,244,465,67,46,54
87,30,96,0,0,0
45,20,10,29,19,4
64,28,34,44,37,30
91,40,212,0,0,0
47,23,8,114,100,14
173,60,74,295,261,187
967,412,366,1,0,0
3,9,12,23,22,22
80,17,214,347,289,123
0,0,0,165,154,44
15,7,0,0,0,0
258,131,280,555,398,774
159,60,41,97,59,19
461,178,798,41,28,14
41,15,25,2,2,0
725,259,2910,258,203,380
1070,427,1425,27,21,2
633,252,983,0,0,0
39,14,16,1200,922,354
257,102,221,2185,1684,342
0,0,0,3,1,5
22,13,16,5,1,3
516,208,1775,151,123,73
304,99,912,987,794,185
1451,572,4410,219,169,187
4,4,9,0,0,0
120,46,183,730,553,778
57,19,46,0,0,0
337,139,102,138,98,41
24,8,41,1532,1156,384
524,192,95,514,428,242
144,56,28,363,324,77
232,100,75,549,447,40
249,93,270,224,162,73
0,0,0,199,135,6
5,2,0,1,4,1
21,10,14,226,187,21
179,73,286,453,368,83
0,0,0,72,61,86
1386,604,1195,6,8,3
429,179,440,516,457,52
0,0,0,365,310,68
0,0,0,184,145,241
26,9,13,0,0,0
78,46,5,47,33,77
234,99,120,7,6,1
0,0,0,299,254,28
31,9,1,6,3,5
144,65,119,23,17,0
33,15,9,304,256,59
321,147,346,113,72,57
84,29,111,100,75,55
450,204,42,3,1,0
30,9,15,419,333,74
454,232,644,340,276,99
35,11,4,63,41,52
0,0,0,5,7,0
97,38,31,134,88,9
28,8,15,158,140,76
183,84,186,1430,1076,947
43,17,38,392,319,84
11,5,6,0,0,0
0,0,0,253,182,56
93,66,12,293,256,10
138,57,110,269,225,65
637,256,166,309,271,26
939,454,984,11,5,0
0,0,0,92,75,18
265,100,135,0,0,0
0,0,0,71,52,57
3,0,14,0,0,0
29,9,27,378,331,54
280,122,65,260,211,17
71,24,93,350,266,182
70,30,105,219,159,58
663,272,248,171,136,65
99,42,42,0,0,0
25,11,22,121,80,8
81,18,7,819,646,275
55,20,128,612,531,200
56,21,13,216,173,57
462,197,561,326,281,148
25,3,86,0,0,0
55,29,206,24,36,14
16,6,19,97,58,85
11,3,14,40,31,16
72,24,46,5,2,3
117,47,124,17,13,7
54,31,79,73,62,18
38,26,34,0,0,0
7,1,1,181,139,77
434,186,229,1526,1241,483
468,203,147,870,710,197
162,62,590,98,75,254
324,120,28,21,11,5
33,9,66,353,309,106
1303,491,4405,16,11,7
65,39,86,4,4,0
383,145,177,317,277,98
38,12,17,162,125,85
710,323,146,1060,915,501
43,20,59,629,516,28
11,2,11,1,1,0
351,155,99,276,206,56
274,130,306,24,16,23
460,175,180,0,0,0
60,30,38,0,0,0
32,9,67,102,68,56
128,52,101,9,10,3
938,400,2196,296,261,147
511,189,802,239,173,286
547,253,427,85,66,21
1,0,0,281,204,186
122,37,93,112,70,33
166,62,220,402,277,52
53,21,9,203,145,263
217,93,276,657,495,380
552,248,432,115,78,77
187,77,213,163,117,44
453,194,620,80,49,51
413,203,180,48,41,48
101,50,58,164,116,45
27,9,74,703,578,197
770,312,281,704,549,341
20,10,9,0,0,0
25,9,23,259,187,175
627,304,1136,0,0,0
26,10,47,14,13,2
180,58,162,10,7,5
197,72,87,42,29,23
13,12,4,107,66,45
112,55,100,320,245,181
60,32,184,82,56,52
0,0,5,0,0,0
57,22,82,680,487,203
365,149,7,248,200,88
165,58,80,24,14,13
218,82,56,85,80,16
0,0,0,9,1,1
193,71,157,129,102,256
575,225,1363,167,130,236
117,65,63,3,2,0
0,0,0,129,105,41
27,8,21,11,12,22
11,2,9,50,41,11
0,0,0,193,157,30
130,47,87,379,289,176
115,65,276,81,71,43
107,51,149,0,0,0
1,4,0,249,225,22
2077,903,2639,525,377,123
97,46,88,13,10,7
3,1,2,0,0,0
17,5,21,327,229,159
0,0,0,7,6,4
105,36,40,249,243,58
24,10,74,41,27,60
12,6,5,0,0,0
0,0,0,0,0,0
116,58,145,135,92,52
227,84,130,448,368,56
249,102,157,14,16,11
21,11,106,68,43,3
13,14,8,97,73,7
60,35,375,3,2,4
1,0,0,200,180,165
11,4,5,179,113,18
0,0,0,0,0,0
778,349,1347,485,350,56
31,12,34,0,0,0
36,11,22,602,496,251
14,3,14,6,6,2
16,9,74,101,74,14
80,37,30,0,0,0
11,12,31,40,30,18
27,7,89,902,651,381
422,174,583,128,114,102
340,146,265,0,0,0
279,109,352,39,28,3
24,10,5,111,64,119
34,14,79,0,0,0
266,92,450,1833,1438,781
251,90,538,177,144,111
676,267,432,132,81,6
2,0,8,407,296,123
253,119,190,16,14,1
426,180,60,505,399,151
263,96,224,194,174,67
25,11,20,101,63,38
0,0,0,649,485,260
18,12,0,770,653,72
19,3,29,42,30,8
79,34,109,2,1,4
50,17,16,113,81,122
341,154,156,0,0,0
215,104,396,117,64,60
2,0,0,10,8,2
20,16,37,463,362,53
56,20,161,9,10,9
255,116,7,144,135,7
47,22,11,174,140,192
156,72,168,0,0,0
388,157,223,30,19,0
146,61,212,0,0,0
0,0,0,260,204,76
358,157,484,318,275,24
0,0,0,16,22,7
72,20,120,93,53,78
74,18,4,251,210,106
0,0,0,232,181,363
1361,630,1431,13,9,13
124,48,63,108,101,23
0,0,0,1924,1496,1533
167,70,153,225,168,60
65,39,16,657,507,228
47,27,77,145,131,123
189,80,126,206,149,151
50,25,138,99,100,45
781,311,142,0,0,0
62,32,111,183,168,169
16,6,36,114,87,29
86,24,70,37,26,20
221,89,48,117,78,92
0,0,0,158,103,62
6,0,0,60,61,74
96,42,160,223,166,59
270,113,129,5,8,8
71,26,72,701,549,435
309,121,153,389,313,182
21,6,9,303,257,108
26,10,60,358,318,222
187,94,212,906,677,367
233,90,304,5,3,10
74,30,26,31,28,11
18,7,10,38,28,0
135,54,272,0,0,0
57,19,15,37,41,33
0,0,0,0,0,0
9,8,6,15,5,3
51,20,47,626,465,468
459,206,368,746,611,171
478,207,683,0,0,0
0,0,0,7,8,10
8,4,16,36,34,32
0,0,0,968,752,847
7,2,18,19,20,34
15,10,79,0,0,0
88,45,254,0,0,0
28,20,26,0,0,0
0,0,0,347,273,112
10,6,20,1008,769,245
0,0,0,0,0,0
178,66,72,0,0,0
4,4,0,97,74,44
139,71,111,105,86,68
620,280,223,1026,777,1190
170,70,288,239,175,12
460,196,100,379,228,270
70,45,165,709,544,228
8,6,6,24,20,2
11,2,2,37,29,3
749,318,712,1144,930,223
366,178,272,0,0,0
14,5,4,547,484,507
1167,499,1760,386,346,109
173,81,140,77,67,11
938,402,829,477,379,92
295,136,548,339,291,47
168,82,85,0,0,0
0,0,0,94,95,40
126,49,403,134,107,204
924,404,222,0,0,0
629,293,499,140,104,39
0,0,0,71,54,4
2,4,0,39,24,64
699,269,238,187,152,148
8,4,4,0,0,0
48,15,18,34,42,10
529,244,630,150,131,40
139,55,544,86,79,21
298,115,310,269,216,10
0,0,0,0,0,0
139,52,129,2,0,0
284,141,130,63,50,114
0,0,0,0,0,0
0,0,0,143,117,32
61,41,109,108,96,60
102,31,243,0,0,0
401,192,169,0,0,0
5,4,0,7,7,7
44,23,32,184,153,66
281,142,64,0,0,0
223,86,246,0,0,0
55,16,325,582,433,107
22,8,3,80,56,51
6,3,6,637,518,358
0,0,0,17,14,9
0,0,0,111,83,18
216,95,296,17,14,31
542,233,916,160,125,39
55,33,31,0,0,0
786,347,503,202,154,16
356,143,233,29,19,7
0,0,0,66,30,5
468,181,1068,99,77,35
434,176,851,0,0,0
34,19,70,127,115,32
48,22,29,534,447,142
51,35,74,22,18,1
117,53,61,111,83,10
128,56,156,98,78,23
181,77,158,113,95,66
378,156,321,222,170,39
288,118,235,0,0,0
346,144,986,0,0,0
0,0,0,7,4,20
74,40,137,643,512,150
44,22,29,89,55,35
473,233,91,1353,1055,286
218,97,118,0,0,0
961,433,1121,166,120,102
0,0,0,399,277,71
24,5,4,28,16,39
77,23,122,1,2,0
319,123,190,513,421,313
285,100,305,71,72,10
116,66,53,198,141,105
510,203,57,129,101,19
0,0,0,381,336,41
294,123,1201,261,199,136
4,6,14,92,74,33
6,0,0,4,2,3
20,12,46,19,26,7
159,101,79,151,131,117
417,172,327,73,54,24
14,9,16,0,0,0
448,169,538,233,198,32
263,123,584,74,48,21
375,177,90,15,8,3
29,14,47,157,123,151
32,23,23,10,15,4
537,217,370,872,668,346
210,86,172,247,200,151
15,4,35,96,64,14
655,292,1091,286,212,139
327,132,678,78,50,17
189,68,281,10,13,0
80,34,35,316,261,88
0,0,0,8,7,1
179,86,24,627,465,189
73,20,40,0,1,0
0,0,2,74,47,2
1105,467,47,575,394,410
141,68,62,63,39,59
0,0,0,368,274,115
1,0,1,38,25,8
179,74,83,3,4,6
2,0,0,0,0,0
47,21,13,18,8,5
250,125,101,5,2,0
400,164,437,67,53,43
79,39,47,42,29,20
18,11,27,108,68,23
37,9,38,17,12,9
1,1,3,212,145,362
272,121,363,88,61,204
426,185,42,1,1,0
735,289,2755,26,31,1
108,51,23,167,144,59
301,125,617,174,122,109
113,47,284,33,27,7
6,9,27,4,3,7
139,57,6,625,443,154
47,23,24,64,60,8
11,2,5,873,717,65
32,13,44,292,231,57
148,64,47,167,125,67
0,0,0,87,64,48
12,9,16,241,209,159
349,149,1179,0,0,0
167,61,488,72,56,16
602,244,694,0,0,0
0,0,0,156,122,56
158,54,105,207,140,177
616,261,1059,145,94,162
74,38,65,66,44,19
4,0,16,9,11,9
789,360,842,73,72,34
2148,913,2614,0,0,0
1323,565,704,486,417,147
36,17,59,110,72,35
386,142,169,79,52,17
7,4,0,28,22,29
180,63,80,554,491,201
579,226,1155,22,24,20
0,0,0,15,13,9
10,3,60,177,149,268
372,167,602,586,418,269
0,0,0,0,0,0
37,13,81,328,270,219
236,104,793,88,73,27
309,116,354,176,140,74
185,72,373,40,33,10
79,44,137,105,88,22
524,197,774,507,401,310
561,247,1540,368,270,116
15,10,38,87,58,28
407,159,623,731,596,36
160,51,55,88,72,11
267,126,62,199,133,46
1102,496,1958,189,172,0
15,5,0,74,51,0
355,131,1296,6,4,9
180,73,63,530,438,60
0,0,3,735,511,727
52,28,1,38,23,5
1165,500,932,95,78,157
12,5,6,27,19,6
69,31,16,205,149,53
525,224,124,42,18,12
143,58,173,198,163,165
0,0,0,335,261,198
45,19,40,374,293,433
2,0,3,77,83,28
78,27,42,380,292,128
132,50,88,3,4,0
44,12,50,211,118,52
6,2,18,242,205,66
0,0,0,0,1,0
77,30,109,434,345,133
366,149,138,54,44,23
45,18,34,4,5,2
8,5,9,405,316,42
0,0,0,6,5,7
25,10,19,564,457,152
137,50,596,394,305,57
87,49,39,53,36,154
790,335,869,481,330,358
11,4,5,367,274,167
462,189,202,17,9,41
744,314,356,613,448,1194
1407,615,1089,110,87,62
33,18,46,19,11,3
125,48,134,0,0,0
0,0,0,321,225,116
475,179,652,198,157,126
497,196,294,6,1,0
22,13,19,272,224,155
362,156,655,421,333,379
29,11,0,19,12,0
14,9,27,128,131,4
137,46,40,10,8,12
18,4,9,0,0,0
43,12,104,16,12,1
306,123,209,4,3,0
169,48,255,56,45,6
173,85,61,578,432,114
4,3,0,313,245,52
510,216,327,22,20,8
78,33,95,342,290,4
0,0,0,464,341,496
113,38,12,200,162,119
119,38,27,98,76,9
1,1,10,1434,1098,1848
415,154,387,0,0,0
324,164,75,9,8,3
0,0,0,33,21,5
152,62,30,219,157,63
223,105,337,15,14,0
5,2,3,158,138,3
840,360,379,562,461,569
149,62,40,906,645,201
36,12,24,240,170,72
41,23,44,74,47,32
177,61,125,381,278,144
73,28,8,0,0,0
0,0,0,398,284,225
235,94,20,4,7,2
30,8,47,238,166,156
115,47,305,236,181,87
24,11,27,188,143,4
21,7,5,552,456,178
232,107,318,42,37,39
22,5,0,367,290,78
151,69,244,646,455,366
97,45,53,31,24,16
305,109,750,363,267,178
305,136,832,230,204,58
1323,512,3170,136,92,36
219,106,343,402,344,83
80,41,9,164,122,156
231,99,350,1135,918,115
46,30,73,1142,870,1363
249,95,576,95,86,42
466,214,336,75,50,54
81,40,99,17,11,3
0,0,0,8,7,6
7,4,9,606,425,20
130,55,23,0,0,0
5,4,0,19,9,44
195,68,53,616,456,211
637,236,669,0,0,0
192,85,527,1126,845,358
238,114,401,36,40,28
80,35,9,244,185,81
971,393,1748,577,436,429
38,13,122,0,0,0
38,7,25,356,239,268
319,145,381,0,0,0
674,243,715,0,0,0
55,25,17,377,318,16
12,5,2,194,147,216
4,2,0,57,40,5
16,9,7,0,0,0
69,18,146,473,378,7
0,0,0,130,112,23
7,1,0,217,152,249
17,5,20,103,71,42
1177,501,123,513,411,715
151,68,62,135,106,36
0,0,0,13,13,16
0,0,0,52,37,52
633,268,1293,158,116,9
15,9,0,108,71,64
78,36,15,300,252,15
58,26,197,268,219,75
2785,1118,1406,7,1,0
453,201,743,113,85,63
0,0,0,181,140,91
87,42,119,56,64,14
29,11,37,176,114,225
3,0,0,550,390,301
925,384,950,361,291,263
27,13,33,0,0,0
372,138,351,123,93,99
9,4,6,30,17,25
534,232,534,25,19,0
28,15,26,281,160,133
324,132,86,0,2,0
813,295,3492,335,289,15
215,70,737,39,25,1
334,156,286,221,163,199
16,15,13,610,468,122
155,58,222,2564,1917,539
300,125,142,354,290,94
464,206,980,133,100,143
61,19,26,226,178,57
804,312,1021,459,334,255
447,198,201,1066,731,939
361,189,470,429,337,53
117,50,222,13,18,1
53,13,28,62,75,53
254,101,1095,127,118,47
0,0,0,436,357,127
360,159,18,0,0,0
59,25,18,34,15,17
25,16,32,229,157,292
0,0,0,252,137,172
202,88,17,34,21,17
190,79,205,669,530,485
31,18,150,479,421,76
218,94,119,163,132,18
4,1,14,950,678,3
3,1,2,435,321,453
237,83,359,400,315,160
0,0,0,0,0,0
634,292,286,287,222,50
175,72,332,1971,1551,467
75,44,168,26,30,29
659,278,527,137,135,29
0,0,0,400,316,45
80,32,40,272,180,119
0,0,0,563,445,357
66,36,138,43,25,80
346,134,454,152,145,187
327,140,454,81,59,50
52,21,30,0,0,0
6,4,2,307,256,58
0,0,0,505,396,526
166,75,190,259,169,595
239,118,147,3,4,1
458,192,535,16,12,1
496,281,463,178,139,63
1,0,0,0,0,0
81,34,142,0,0,0
540,228,232,253,183,58
69,25,46,329,285,50
0,0,0,0,0,0
13,8,7,161,128,97
38,14,83,41,31,8
267,97,380,43,27,21
74,44,16,556,461,197
47,17,15,304,211,169
77,29,119,0,0,0
101,39,39,266,235,30
273,100,502,324,219,99
0,0,0,944,753,82
85,21,76,77,46,12
1423,617,656,0,0,0
5,6,16,317,211,122
0,0,0,427,325,251
345,132,118,170,113,42
68,19,78,54,32,73
72,36,87,3067,2507,945
0,0,0,711,568,391
75,28,34,727,625,77
602,272,237,312,249,31
35,8,125,18,18,25
436,158,342,182,163,99
112,47,256,1179,995,415
131,70,165,0,0,0
61,18,77,14,14,4
224,83,685,29,29,3
46,15,139,265,197,55
57,21,85,440,354,53
3,1,2,63,41,59
580,194,459,255,167,65
0,0,0,176,142,141
0,0,0,143,117,36
157,48,163,382,296,197
288,97,416,0,0,0
13,8,3,7,11,2
284,102,326,457,321,110
911,387,677,132,95,50
1,0,3,181,146,176
210,97,11,272,244,136
7,2,12,138,102,194
636,268,941,0,0,0
13,5,6,38,32,8
55,36,101,0,1,0
198,83,195,420,346,141
100,30,104,0,0,0
43,31,75,0,0,0
25,12,21,128,109,23
129,67,109,264,206,100
97,42,100,282,235,186
1166,500,3110,125,98,152
303,115,730,153,143,80
60,24,84,76,68,1
134,57,86,30,14,17
119,70,90,0,0,0
264,105,550,23,26,6
24,10,26,27,26,19
396,184,154,175,120,35
403,183,624,203,176,84
1,1,0,497,431,210
394,175,50,0,0,0
163,75,500,139,111,7
873,346,1033,43,29,7
170,70,251,813,648,186
90,43,80,0,0,0
87,41,107,135,102,6
23,11,14,0,0,0
81,35,211,3,4,0
663,267,370,226,188,71
791,343,275,282,266,223
345,166,65,14,10,4
247,95,83,0,0,0
266,125,596,626,429,291
26,11,55,0,0,0
336,140,869,2,2,0
0,0,0,84,47,51
30,11,5,438,337,154
348,124,89,0,0,0
673,278,1068,0,0,0
172,71,388,129,73,85
222,95,513,163,137,61
13,4,66,95,70,8
216,89,609,123,97,76
814,365,1567,36,22,9
0,0,0,0,0,0
479,234,155,703,541,97
439,192,578,225,153,63
344,158,253,148,113,225
84,42,32,13,16,6
1500,619,766,0,0,0
848,352,2012,251,178,323
125,52,188,5,3,3
207,99,60,216,158,103
34,20,129,96,91,25
295,110,782,65,51,54
3,2,0,523,406,149
75,49,30,280,226,126
27,8,47,205,127,216
86,37,36,135,100,26
184,65,241,172,157,156
0,0,0,198,142,124
49,24,68,719,569,390
23,7,13,0,0,0
149,67,270,133,100,19
515,222,135,329,255,391
449,196,31,616,452,119
74,24,6,752,586,342
0,0,0,653,528,523
212,96,164,42,30,44
90,45,154,451,313,284
4,3,9,1010,834,147
9,5,2,331,257,44
362,171,473,8,11,12
191,89,83,182,136,147
231,104,78,176,121,79
1835,740,6580,0,0,0
153,63,49,282,211,86
4,3,0,156,118,50
720,307,1190,182,148,15
209,90,137,105,78,96
593,242,469,429,300,175
859,369,230,99,100,13
512,183,2342,121,77,76
226,87,57,135,116,66
29,13,15,109,93,15
1100,449,492,37,24,13
258,124,116,57,59,42
460,183,1588,0,0,0
0,0,0,29,27,32
85,40,22,113,99,0
372,166,316,6,6,5
59,20,27,0,0,0
0,0,0,3,1,3
131,71,14,146,84,91
15,2,5,18,15,8
903,388,342,237,196,74
43,15,14,27,30,52
0,0,0,259,196,115
1,3,6,47,31,9
128,40,27,187,153,2
270,125,125,2067,1503,2842
54,24,17,52,42,25
0,0,0,139,107,74
87,43,4,183,175,30
428,188,591,32,27,22
113,57,151,348,305,31
321,129,919,314,232,73
0,0,0,257,140,447
137,56,139,0,0,0
107,58,20,78,56,78
143,61,96,30,10,7
473,203,320,277,235,19
49,14,39,0,0,0
468,204,462,45,58,1
0,0,0,352,268,353
0,0,0,0,0,0
47,27,74,547,406,158
33,14,21,97,97,57
454,185,2802,5,2,2
292,154,484,0,0,0
48,21,150,1190,911,1447
128,44,18,222,174,158
68,29,42,0,0,0
112,41,38,372,278,120
298,109,251,1062,812,161
340,129,618,42,41,39
251,98,223,78,60,0
380,161,296,0,0,0
593,246,314,0,0,0
31,11,42,0,0,0
46,24,33,37,31,9
417,180,140,2,3,0
0,0,0,0,0,0
0,0,0,108,73,176
103,32,143,55,48,8
56,24,39,238,212,17
47,30,23,70,65,37
608,260,565,533,412,66
142,49,154,2,1,0
160,65,328,375,276,245
942,397,664,58,43,11
239,86,343,43,17,1
300,141,350,711,589,154
14,4,18,8,4,4
107,43,120,19,8,0
0,0,0,79,45,27
114,39,214,125,125,32
0,2,0,215,125,196
645,259,2294,800,628,363
244,88,334,52,44,12
67,23,188,399,292,59
58,26,127,188,134,107
36,19,62,53,36,104
144,64,90,70,45,76
43,17,18,4,2,0
0,0,0,0,0,0
197,90,124,263,182,89
24,17,14,116,83,222
17,13,9,387,278,288
14,14,59,968,791,785
1,2,8,29,27,37
11,7,3,733,550,735
85,32,179,0,0,0
0,0,0,0,0,0
289,117,450,34,22,10
260,112,257,23,13,34
261,114,343,81,67,9
164,82,128,113,93,24
60,21,62,93,87,100
176,82,11,779,561,299
0,0,0,88,58,140
774,306,222,12,10,10
0,0,0,371,262,125
360,177,704,552,448,305
286,95,253,0,0,0
467,167,1188,548,461,210
102,44,22,269,205,117
209,95,163,24,18,9
113,43,33,266,208,26
366,182,102,243,181,59
0,2,0,291,247,39
174,70,141,42,31,21
2149,916,955,28,32,13
13,4,17,555,362,322
44,14,30,52,53,111
34,15,45,496,421,83
0,0,0,172,130,114
377,143,253,20,16,1
409,155,14,13,20,9
0,0,0,306,238,172
403,160,311,211,171,61
70,30,21,209,164,404
25,12,43,109,96,165
453,221,124,5,3,4
76,25,142,277,230,243
0,2,0,21,30,3
348,135,174,81,48,8
214,93,104,22,18,1
33,16,9,27,16,13
577,258,811,153,120,30
72,48,186,0,1,0
0,0,0,15,6,0
0,0,0,232,185,25
40,24,55,533,435,108
298,133,553,345,272,76
807,336,359,549,412,152
1120,483,893,214,192,51
86,31,86,33,16,20
744,312,39,820,724,285
83,32,56,241,173,86
7,4,33,122,97,32
335,153,142,9,25,4
30,14,4,161,111,148
54,9,76,14,15,33
565,236,666,90,79,17
113,49,143,0,0,0
93,41,23,115,61,155
599,259,609,67,47,17
4,1,4,379,272,343
553,243,335,154,118,86
5,0,0,249,193,35
15,6,0,666,477,355
1,0,0,14,15,1
101,31,74,44,43,0
251,103,8,0,0,0
1522,685,1263,0,0,0
247,91,277,679,503,76
0,0,0,0,0,0
117,51,156,0,0,0
117,44,50,1003,715,1505
104,46,24,124,93,4
10,3,48,389,302,551
197,92,102,1098,853,556
143,58,54,1409,1106,171
134,37,198,0,0,0
7,4,4,382,302,316
98,36,31,33,33,0
864,326,2466,0,0,0
99,47,274,31,17,24
0,0,0,17,10,0
124,65,114,202,158,73
92,39,43,335,239,353
293,117,310,0,0,0
6,4,18,96,54,45
0,2,2,30,22,3
94,37,58,52,40,20
107,49,88,737,592,183
20,6,7,10,11,1
90,38,32,292,250,70
637,263,184,12,4,0
1175,507,2717,0,0,0
199,72,254,0,0,0
337,157,236,149,107,330
29,14,0,0,0,0
17,6,56,37,34,12
47,15,29,273,216,224
6,1,8,9,3,5
1,1,0,183,170,67
24,8,0,43,30,11
395,155,903,162,117,26
264,111,471,117,100,28
56,22,60,29,27,5
41,24,18,131,106,181
18,12,15,7,7,2
72,23,177,25,16,0
201,84,223,293,215,357
2,1,0,34,27,4
94,37,16,64,57,12
0,0,0,67,50,62
7,3,9,250,185,110
176,69,216,0,0,0
139,58,82,112,101,7
8,3,13,228,201,105
397,167,535,43,25,30
1272,577,3269,310,246,105
1,0,3,91,83,41
314,144,274,137,126,143
155,55,206,1360,1053,533
460,225,204,268,214,191
26,8,23,13,13,4
2,2,3,370,304,427
453,194,671,27,18,8
0,0,0,15,9,11
219,96,57,139,108,169
186,66,423,178,140,56
95,48,174,122,75,11
0,0,0,799,675,172
441,209,529,342,236,140
33,14,24,180,134,11
108,54,322,585,465,195
0,0,0,0,0,0
136,63,31,288,228,46
0,0,0,71,50,67
1,2,0,0,0,0
102,43,96,76,72,0
444,188,485,382,306,397
133,64,0,352,237,47
364,149,314,69,70,21
387,170,604,38,34,22
572,226,434,216,188,45
240,95,722,364,293,79
1037,517,232,20,19,3
8,1,0,879,649,668
1595,699,2598,319,283,263
2,2,0,87,62,14
236,100,151,388,313,261
183,64,255,7,4,3
396,164,211,20,8,9
79,25,10,75,65,42
111,65,20,103,79,55
223,80,341,332,236,12
52,24,71,450,313,180
0,0,0,0,0,0
393,154,222,5,13,2
239,104,196,12,10,9
0,0,0,155,104,160
531,233,216,715,587,214
0,0,0,145,103,123
194,53,129,0,0,0
208,66,565,50,28,6
38,13,35,29,21,13
31,16,10,25,19,21
11,3,8,13,9,6
0,1,0,92,69,38
20,8,0,86,59,28
0,0,0,736,529,240
322,146,66,13,5,3
165,91,24,59,47,22
305,106,131,138,107,17
0,0,0,167,132,9
334,133,356,0,0,0
133,58,9,226,185,30
1,0,0,6,7,2
137,50,107,461,409,55
