"sim1_repl1_before","sim1_repl1_after","sim1_repl2_before","sim1_repl2_after"
233,261,225,338
139,56,197,246
103,85,220,209
245,418,237,201
182,81,252,187
168,294,239,286
571,394,694,843
621,765,724,604
943,957,923,286
226,220,359,498
606,647,898,722
375,307,475,742
359,180,261,248
329,182,350,224
155,87,219,229
655,720,686,477
650,678,751,1043
323,443,417,775
292,248,305,129
219,98,193,78
108,81,111,175
52,62,97,172
80,172,68,9
381,226,409,497
158,180,208,136
308,218,391,332
233,252,413,419
715,231,641,1161
120,234,218,187
433,482,649,326
518,827,675,260
296,431,448,538
786,658,751,576
466,603,1166,781
460,225,501,209
504,250,630,367
254,497,477,641
291,272,446,419
224,284,306,291
581,956,605,1003
322,682,320,267
634,827,784,736
445,370,640,536
622,771,780,845
337,644,383,527
681,689,778,836
563,614,682,1690
251,148,239,114
41,26,68,65
137,341,152,270
299,256,286,447
389,251,517,576
244,145,274,410
322,591,271,399
210,221,216,350
136,150,164,250
167,200,242,347
219,212,399,173
1058,1067,949,785
384,199,544,310
158,308,229,78
251,84,327,432
844,656,922,1271
579,650,820,828
136,158,347,485
448,372,509,437
283,283,302,201
364,380,560,362
236,465,428,311
984,1640,1072,1039
582,604,787,1591
369,261,491,532
447,731,544,641
441,1060,521,173
1389,1611,1395,1004
440,740,671,748
327,419,422,454
1127,1362,1240,797
599,759,789,819
559,1141,805,950
774,682,847,1039
617,671,859,1079
819,379,1137,1181
536,871,713,1001
541,748,558,598
675,813,678,411
577,399,722,1018
516,1292,787,740
513,483,656,883
1212,1221,1047,827
411,398,595,928
1084,1022,1281,1485
349,382,358,255
176,455,176,228
312,379,440,137
321,303,607,844
194,290,307,468
246,224,402,451
170,346,208,64
125,82,122,170
133,110,180,81
269,126,253,110
343,544,336,346
241,171,354,486
246,263,397,69
89,150,173,154
479,483,388,599
632,743,622,620
681,723,833,843
596,370,703,1050
190,160,226,169
1048,947,1088,1398
571,729,693,1267
429,279,552,1101
470,575,568,485
615,852,630,702
350,290,484,1006
111,174,161,210
85,75,131,85
201,379,231,481
259,292,317,270
70,9,77,15
398,519,332,679
538,280,642,536
446,358,514,587
347,102,441,691
647,647,732,884
322,307,397,348
304,345,245,94
383,804,442,712
553,941,608,742
299,225,400,497
528,496,588,265
519,547,545,352
247,247,298,473
430,554,520,705
1120,625,1204,676
412,377,609,663
451,716,517,699
271,445,300,418
232,294,364,472
234,270,377,258
181,66,210,135
99,237,133,22
345,419,405,290
411,450,468,404
575,1274,721,1488
573,747,779,966
295,628,354,438
215,172,275,266
67,57,159,229
184,201,273,154
200,141,136,165
395,520,396,300
435,304,494,875
670,610,804,541
240,224,319,647
517,428,474,374
547,358,712,286
65,71,75,235
349,238,424,403
266,222,460,1198
416,1021,674,834
128,235,164,84
653,779,756,945
428,135,636,1071
422,621,684,742
385,127,579,372
164,83,205,289
276,619,261,489
358,910,307,187
262,273,346,766
511,679,772,557
137,304,131,147
408,338,436,479
668,851,562,543
169,174,300,474
89,154,150,85
129,174,160,202
291,245,349,680
321,623,381,457
838,993,330,596
140,159,161,144
402,182,502,403
559,290,662,388
301,358,302,199
510,734,374,265
397,396,349,363
310,476,359,442
339,442,420,56
547,374,648,1041
280,380,530,615
632,619,761,1138
380,512,394,255
325,466,429,286
369,495,557,685
140,152,189,308
591,351,509,118
269,144,285,93
114,185,132,63
892,1127,1168,1023
220,336,288,258
219,227,200,330
536,613,538,641
487,704,724,683
125,154,86,88
244,294,252,341
292,137,225,198
315,254,567,505
328,274,455,367
351,170,341,362
277,479,382,507
459,223,632,829
581,934,627,739
24,26,40,7
20,14,21,35
161,175,356,361
261,374,300,332
288,470,561,816
421,871,368,143
158,71,137,225
383,310,509,83
344,466,386,266
298,852,475,640
144,321,251,203
53,83,124,70
477,880,422,521
132,240,66,54
359,607,385,607
754,1793,849,328
251,162,346,725
416,338,484,412
133,126,186,178
95,119,109,93
68,107,109,42
600,260,854,1216
647,627,915,1947
379,466,401,161
509,818,549,493
83,28,228,349
363,484,368,379
437,867,564,197
142,315,173,84
216,210,303,100
114,81,48,21
163,105,220,166
141,282,243,165
470,175,558,127
315,354,349,483
204,183,344,647
368,307,398,162
337,139,440,175
244,452,315,698
50,12,97,27
134,218,279,327
262,368,269,144
437,461,556,649
295,414,367,296
582,1205,765,1867
652,899,906,986
133,134,198,266
821,989,925,1117
397,574,451,643
606,1090,879,878
839,288,1074,1206
183,81,176,245
199,93,220,155
793,1158,910,803
451,412,432,131
883,460,783,1245
976,1517,1238,1597
588,757,654,688
746,970,946,1409
314,358,450,229
769,334,1102,977
263,167,408,385
80,57,105,51
407,491,390,351
110,118,153,96
111,110,130,272
709,624,745,1368
149,169,185,295
46,28,29,18
116,147,140,43
1065,1496,1213,1401
964,2009,998,1112
450,207,488,323
433,259,702,920
335,148,472,359
329,494,450,159
392,998,357,245
323,296,360,553
107,89,114,60
155,67,177,209
182,224,241,258
237,141,307,200
153,136,293,223
287,370,395,165
216,209,270,440
457,538,788,769
314,249,353,185
746,594,708,443
578,402,718,696
483,543,579,756
369,453,436,802
292,351,372,159
184,243,194,355
457,526,464,289
415,304,484,500
156,439,194,326
254,402,272,144
180,424,209,97
301,356,316,298
355,401,480,645
185,234,195,154
841,1269,1263,2201
394,191,421,669
159,371,103,237
222,408,312,275
217,309,289,140
426,442,384,201
618,716,771,550
286,297,386,344
409,294,521,400
185,122,134,161
347,709,705,2201
737,255,941,577
351,496,371,506
331,288,386,460
366,467,444,315
474,301,426,692
137,259,153,62
480,462,671,669
98,93,134,38
338,793,316,108
245,214,239,372
268,181,313,230
290,153,264,216
334,579,239,339
274,87,256,329
511,334,537,309
275,239,283,398
1126,1435,1343,1439
183,84,182,126
410,110,535,667
225,278,352,435
730,803,889,567
138,83,152,141
529,1331,650,316
467,594,732,799
840,1040,1079,483
667,401,778,943
289,515,257,243
388,356,456,449
856,633,958,911
509,336,615,246
474,689,562,474
670,377,715,690
422,112,533,690
309,706,375,463
371,269,419,346
514,524,659,799
200,181,371,158
502,536,599,240
467,464,659,432
497,683,558,278
301,233,347,100
213,271,368,404
130,261,125,74
103,118,156,254
653,1520,914,698
420,293,777,1632
110,145,159,166
60,90,79,76
1060,1456,1176,1603
1388,2165,1529,1747
494,315,480,616
603,664,813,650
289,311,369,431
418,371,480,947
89,52,126,216
643,402,617,714
149,135,222,140
297,601,372,373
186,314,206,356
400,401,444,421
366,594,515,620
414,572,628,956
665,915,972,924
327,292,468,777
272,757,259,113
597,278,764,547
307,386,394,755
108,254,140,92
540,1034,679,646
349,431,282,368
1339,2170,1755,1169
71,77,100,167
542,641,671,629
301,388,369,306
188,234,393,190
135,100,171,226
432,542,410,339
455,526,730,925
809,1568,991,753
63,37,164,145
365,259,367,331
219,405,252,218
296,270,271,439
50,43,97,65
486,349,698,558
448,835,507,698
249,445,423,868
682,1035,814,1115
365,674,616,1253
221,374,371,192
270,327,1276,1395
190,574,276,61
364,578,494,258
32,37,21,29
885,682,952,1197
241,157,245,265
290,501,444,311
169,164,246,197
297,725,401,123
274,374,301,554
78,107,156,105
637,429,894,1214
435,342,672,704
195,287,398,436
318,439,323,740
552,809,478,682
212,407,204,436
422,215,296,164
230,305,233,474
760,802,834,586
379,387,511,762
727,619,854,742
318,150,433,252
433,482,703,277
265,419,275,391
620,1219,823,625
416,522,481,417
676,703,907,354
427,230,439,490
239,293,378,391
83,102,88,90
164,171,229,272
135,82,275,367
297,203,300,90
1057,1019,1596,2552
168,76,159,38
546,688,557,615
313,408,284,481
249,174,300,237
316,237,446,261
551,605,701,1116
954,1805,958,1585
549,463,548,279
124,68,151,221
866,595,963,584
191,268,222,114
677,595,795,1302
164,276,204,662
404,826,448,654
196,285,227,254
234,262,380,288
310,289,323,461
340,69,305,575
194,163,185,166
75,168,134,148
67,106,120,198
835,713,1103,1079
498,739,665,1239
250,264,358,153
261,332,434,242
300,74,331,701
385,956,336,732
540,739,600,472
328,600,332,414
125,103,339,756
224,305,305,115
222,178,325,531
78,124,94,107
1058,1967,1180,1967
113,105,159,46
192,344,226,167
219,251,385,317
186,119,301,306
100,118,149,7
440,327,527,238
245,262,256,246
518,467,488,549
382,492,390,446
307,386,432,700
248,359,218,309
444,349,604,870
290,421,251,276
310,518,328,342
58,63,124,194
549,637,630,755
324,290,339,140
469,1354,550,317
405,425,466,685
522,1481,601,191
194,169,145,73
279,117,412,422
238,454,315,253
246,165,300,275
311,444,255,137
241,255,326,224
270,164,363,324
520,855,741,493
242,228,206,107
430,645,532,305
488,388,488,514
360,310,575,900
320,399,224,184
54,72,38,19
186,59,220,128
217,230,283,194
220,246,257,103
305,701,300,243
48,34,94,243
226,191,311,122
879,632,1246,2071
245,238,316,321
241,244,228,148
263,269,286,245
226,229,245,241
405,754,444,755
204,101,153,252
70,105,162,307
605,134,572,592
610,205,969,592
254,164,390,330
502,677,531,866
510,1148,515,780
586,322,621,199
507,490,622,632
412,564,402,268
564,827,608,145
510,201,786,541
64,52,115,115
299,225,383,448
225,275,177,195
210,142,221,217
141,315,183,194
699,571,707,777
194,204,229,205
374,380,413,477
133,107,154,241
214,344,323,250
281,352,353,639
149,258,168,126
545,203,626,432
188,424,229,158
201,196,154,211
173,104,237,414
710,1504,848,764
388,218,623,666
636,1284,974,1269
592,327,713,203
276,219,464,287
168,275,242,140
366,487,445,322
276,95,275,349
609,1253,724,336
315,598,288,449
646,551,766,701
286,358,242,247
169,319,179,168
184,415,218,382
331,1025,430,612
231,173,286,386
265,173,324,400
195,110,223,502
311,564,504,272
136,151,145,207
489,897,696,937
41,5,89,149
229,260,282,142
480,752,467,890
164,486,223,221
284,697,249,345
250,157,337,465
1284,967,1463,1688
1186,1036,1368,409
802,818,934,469
318,375,433,455
389,217,443,650
243,182,301,484
136,75,199,96
233,226,370,390
32,15,44,7
555,408,664,517
528,266,711,690
375,249,486,347
542,638,633,581
147,226,97,106
518,406,645,662
600,472,658,835
543,580,725,738
499,622,669,386
432,337,561,487
410,700,421,435
271,82,254,500
222,167,292,243
220,297,334,398
353,423,372,368
191,417,201,198
614,892,873,218
280,226,355,206
480,392,719,526
319,390,313,309
747,1224,728,541
114,248,185,81
402,282,425,282
371,313,539,472
245,356,277,316
413,510,467,271
130,133,234,232
219,223,262,149
395,425,398,189
250,224,315,90
80,93,64,34
84,113,49,41
164,195,312,274
745,1379,1031,633
635,973,989,1170
419,256,461,300
611,748,569,239
332,642,420,396
319,534,518,232
266,182,250,487
395,497,569,476
550,672,656,547
137,198,147,65
136,116,157,213
217,134,308,663
218,166,261,235
101,164,124,79
489,546,574,276
624,426,698,1167
475,345,828,632
564,805,689,1620
598,770,741,200
159,298,337,453
219,316,175,194
247,381,289,242
205,211,234,102
200,131,184,229
378,501,381,240
751,424,822,1063
510,673,579,280
430,474,662,1152
384,530,488,455
637,819,943,577
301,362,312,626
433,692,563,409
477,350,416,299
555,398,998,671
204,393,253,67
522,2000,557,880
210,347,230,245
686,483,837,1276
716,1578,930,582
574,448,756,270
327,224,432,431
473,911,645,664
309,484,325,352
323,339,479,196
248,270,251,197
400,454,427,453
471,594,617,113
259,462,261,55
172,127,167,52
231,148,396,709
165,195,175,93
512,795,650,1258
168,158,237,264
145,55,272,223
80,42,64,93
600,303,563,682
508,611,390,152
283,377,235,336
228,162,294,233
577,481,651,747
129,121,86,209
270,58,307,258
166,172,190,169
379,208,442,417
269,391,332,273
378,270,578,438
526,959,508,559
133,193,178,148
475,554,424,226
499,908,758,874
265,339,320,273
115,167,155,111
416,391,455,293
461,568,475,364
314,349,231,128
105,235,112,92
405,356,425,625
122,124,111,103
565,737,579,792
578,651,545,774
428,369,715,333
787,228,919,359
595,589,824,581
491,515,553,839
239,319,207,273
528,432,604,692
376,334,459,598
510,1044,726,404
263,463,404,513
797,610,866,641
376,212,499,318
335,314,402,218
292,260,225,277
268,356,287,225
654,610,581,458
335,189,454,930
470,624,704,949
184,246,233,198
168,239,179,226
227,268,281,171
419,743,441,489
683,884,760,644
100,134,107,114
231,350,384,598
624,309,670,1268
181,328,204,326
317,585,309,404
289,379,196,60
266,290,351,308
92,83,191,200
260,254,299,616
388,76,575,611
199,110,288,382
401,369,361,216
560,340,553,427
702,734,755,269
59,115,69,85
189,128,280,204
407,1002,401,691
238,550,317,231
538,429,753,743
369,404,358,199
780,269,1022,1706
232,286,306,685
554,435,798,1701
404,456,731,988
262,228,278,287
252,707,273,279
615,320,656,500
422,704,456,305
498,402,594,563
710,1763,1003,912
455,1160,520,879
243,283,219,288
114,144,192,70
194,161,370,112
233,193,234,47
561,1003,464,1242
549,350,618,582
444,703,914,1383
115,95,190,310
124,104,136,137
276,379,411,544
401,491,494,933
450,1004,505,173
99,108,118,120
108,138,66,46
517,910,589,964
629,932,743,609
506,526,596,732
442,696,599,642
195,332,272,112
549,980,890,1035
408,420,605,747
328,387,306,271
258,267,243,287
292,213,316,504
211,183,254,244
217,112,283,220
330,436,490,745
584,435,594,964
411,673,443,733
330,405,352,387
474,472,530,193
420,325,501,614
211,509,416,609
863,1567,1057,1708
562,255,584,1012
524,739,954,697
157,348,113,136
281,665,313,265
527,389,592,715
455,523,524,276
276,335,237,259
492,707,685,249
472,458,612,395
578,648,755,728
171,143,276,431
409,651,502,207
60,112,117,106
153,147,226,158
129,118,170,77
251,135,357,366
74,80,80,37
674,317,608,212
228,187,299,236
40,48,97,70
366,351,502,405
90,170,191,227
93,98,80,191
138,174,211,317
316,254,205,172
427,215,486,482
535,626,876,257
280,118,370,281
694,748,790,699
70,108,102,63
293,582,424,158
241,778,303,337
486,547,429,537
146,131,218,156
186,397,262,350
122,105,145,56
713,1137,926,728
447,329,644,468
115,37,166,112
177,98,203,111
217,218,318,63
504,484,444,696
752,529,745,521
393,423,676,612
570,902,603,486
149,329,322,391
148,338,171,185
421,595,515,449
872,849,1177,573
367,530,540,421
830,755,933,1153
183,370,208,124
248,227,253,325
329,111,362,562
52,50,100,68
153,109,131,88
742,408,912,702
298,303,273,298
199,194,210,411
347,433,426,717
524,788,653,557
723,1045,844,2026
442,521,347,434
194,85,226,280
463,407,653,682
461,250,440,121
624,579,683,275
97,218,176,91
915,867,963,744
221,157,190,350
265,275,339,407
102,296,102,98
283,391,423,484
241,157,277,214
760,700,1213,1242
587,611,620,749
106,109,209,137
507,751,648,836
658,1136,630,1042
454,1218,416,428
641,892,722,1394
156,56,211,185
311,711,476,517
884,797,836,318
310,360,296,364
279,152,244,239
267,247,382,372
474,533,768,1688
489,314,543,580
374,716,464,856
122,287,184,159
362,240,371,106
24,47,17,11
223,524,258,219
127,98,145,49
608,363,592,1455
288,607,347,151
249,373,330,494
338,137,355,404
174,114,228,196
213,245,213,309
316,283,231,111
305,207,479,646
763,1149,829,571
594,1289,760,946
878,839,950,1044
433,337,543,432
1333,1728,1718,2471
585,441,604,459
331,495,347,360
41,85,85,29
453,575,498,440
205,163,322,315
356,223,445,1083
284,401,364,156
275,151,370,432
155,84,269,331
628,420,771,656
611,1175,526,1194
1512,1306,1483,3002
370,728,634,1421
511,666,615,999
425,688,657,1479
388,239,279,290
243,376,364,640
811,1168,1137,881
988,1136,1189,1403
228,339,185,153
295,221,426,212
251,499,454,298
325,634,354,200
234,345,372,157
203,153,388,225
362,286,356,399
338,113,454,514
164,152,272,215
317,377,284,129
432,533,545,547
99,97,85,131
254,617,314,447
183,148,324,143
285,662,342,264
278,206,192,335
735,712,843,1267
135,298,153,185
376,301,501,254
115,78,149,140
142,299,168,342
180,318,241,93
164,263,324,141
271,212,365,533
319,305,300,337
56,144,126,197
169,133,275,438
554,349,913,715
429,363,477,651
81,144,120,283
265,373,245,251
291,365,540,261
680,1164,763,746
179,185,317,398
317,419,392,427
312,566,364,449
306,318,432,178
360,285,451,599
177,57,267,207
212,162,219,302
280,301,365,472
193,178,225,104
246,237,289,219
181,222,233,406
47,50,31,82
205,425,314,170
354,374,337,411
381,936,350,461
309,244,334,455
560,1248,817,1105
218,228,311,540
664,484,792,1268
239,294,276,365
148,249,177,166
191,338,198,154
756,567,717,567
484,192,527,546
383,408,433,753
869,1411,992,1268
750,1049,869,476
404,383,568,179
455,569,639,801
232,111,206,177
122,25,168,133
193,116,292,241
202,351,304,348
76,177,143,130
111,143,212,142
535,442,525,732
421,447,544,382
440,288,615,409
628,746,939,620
376,863,482,201
531,1473,677,793
282,396,368,544
443,228,510,215
593,656,848,902
167,183,229,302
136,160,81,74
200,417,227,137
506,237,581,555
93,270,124,174
184,140,161,225
51,84,84,121
71,66,207,113
169,170,262,342
131,107,287,567
293,338,336,345
80,73,92,125
342,323,411,466
417,813,640,335
108,134,158,122
203,262,217,93
291,240,376,348
235,381,268,406
1011,1134,1096,1066
551,467,724,511
68,246,59,103
419,355,643,408
512,620,673,732
535,879,628,1324
837,633,1233,417
299,338,383,185
105,137,197,146
356,136,345,227
412,557,532,651
272,97,501,72
304,480,437,815
125,144,215,143
113,201,191,111
384,233,634,236
186,160,210,229
113,90,172,33
95,28,141,91
197,189,215,449
762,748,847,988
101,76,113,167
466,681,618,378
556,347,641,388
233,238,221,110
105,41,102,120
978,315,1037,934
342,552,378,530
405,303,603,441
238,102,482,429
789,1294,860,1236
368,523,423,1084
277,314,428,564
152,64,117,282
127,48,202,86
159,260,124,166
107,123,113,176
238,333,355,573
367,696,426,271
580,331,733,430
392,460,388,646
419,732,608,681
963,1636,1277,1825
241,312,393,427
817,1577,916,840
555,1187,630,665
189,136,271,147
361,145,350,490
444,608,571,351
173,206,341,287
416,441,662,623
306,409,290,390
279,386,253,82
205,304,210,150
415,538,613,566
72,76,74,104
748,1661,881,541
483,399,578,678
276,519,244,468
278,420,284,388
299,352,447,784
559,638,566,1101
251,235,463,969
102,121,171,255
382,460,555,426
56,77,246,233
274,576,359,142
258,97,314,326
278,510,290,394
47,59,80,15
337,234,380,351
303,521,472,274
621,916,694,725
241,137,354,330
225,411,341,412
527,482,787,750
727,510,814,599
806,1355,906,851
525,550,593,442
298,264,443,189
272,420,262,209
645,898,873,869
221,324,312,318
110,142,182,129
228,295,346,183
406,334,518,701
451,541,531,569
91,84,65,121
250,228,275,162
220,101,316,634
241,307,345,425
173,229,271,237
376,320,461,643
262,260,316,152
141,145,186,245
480,461,387,279
176,100,289,107
377,534,536,1063
506,684,489,836
427,521,461,679
268,352,438,209
29,70,50,14
168,137,169,116
311,323,586,447
430,261,586,773
223,397,355,431
435,437,487,219
633,403,566,838
113,102,170,282
228,243,282,195
256,124,382,400
515,727,564,630
1475,3593,1716,1580
428,485,545,689
1172,1518,1526,1019
602,874,780,527
656,1959,1103,1178
487,294,576,547
870,1544,1214,792
897,313,1065,924
117,76,84,281
186,118,276,405
126,170,180,97
318,316,551,341
313,216,284,448
284,398,349,525
252,169,345,486
274,213,412,807
407,913,366,353
647,708,761,836
641,1154,800,1042
314,587,407,313
122,83,137,147
211,207,311,239
648,413,723,462
340,249,479,473
234,307,260,335
606,364,639,878
377,703,530,289
277,230,492,649
186,270,209,131
194,149,249,164
382,286,360,379
269,566,350,157
219,114,299,315
239,290,335,97
188,343,318,676
399,331,626,667
313,434,365,372
489,910,762,730
178,304,215,110
303,534,361,397
217,135,283,240
264,383,388,311
488,367,612,748
456,570,494,762
409,295,456,442
151,227,190,278
598,437,757,2147
678,583,886,838
539,1099,658,1027
173,95,168,104
517,783,491,947
332,251,525,487
242,262,354,92
164,225,185,356
255,188,238,595
603,386,816,685
315,401,444,260
568,1128,554,452
208,216,290,126
323,279,328,209
149,128,100,107
322,317,340,682
578,1124,816,899
761,1018,930,1305
773,574,945,566
567,653,570,385
321,379,347,421
319,151,457,848
127,139,204,190
84,79,130,105
428,269,421,384
206,153,256,211
184,110,286,179
424,817,448,869
717,677,966,760
323,456,382,801
587,461,793,1518
509,552,579,279
381,551,398,489
200,37,293,295
315,228,330,434
259,323,349,471
301,254,340,520
357,359,279,416
48,133,102,56
369,271,418,569
81,287,167,87
462,740,600,632
152,329,123,134
655,501,814,506
349,596,451,448
153,107,207,387
245,314,230,407
765,496,1006,925
671,648,819,546
743,816,780,1297
761,683,666,1053
394,292,531,808
602,811,701,1063
288,411,313,393
369,680,484,776
345,215,535,236
426,429,724,545
156,282,352,325
680,1606,892,1382
177,187,217,264
396,626,443,243
312,298,379,414
454,328,621,717
303,301,265,249
213,203,326,440
530,679,500,138
206,186,260,125
535,588,739,1481
448,378,415,308
321,274,337,268
1032,525,1183,3582
140,84,179,66
182,241,225,144
615,532,688,705
1271,307,1782,1077
150,135,228,88
375,404,663,497
72,116,67,92
217,344,321,396
335,542,491,429
505,605,773,419
261,99,420,274
655,413,690,559
599,313,749,1157
298,181,376,282
654,864,903,571
894,677,976,742
444,311,744,1169
488,463,713,422
491,679,626,924
497,582,622,748
159,248,201,379
394,478,491,728
391,453,557,447
316,576,304,465
218,199,340,310
74,133,120,157
402,865,403,413
520,356,558,542
110,69,131,116
361,306,348,223
505,721,737,1038
618,275,751,646
101,151,146,210
98,142,64,177
130,66,82,179
108,127,121,243
895,748,901,512
515,263,617,674
161,195,211,320
300,143,320,398
113,172,86,53
93,51,132,113
607,809,671,1581
49,14,48,33
76,213,87,83
470,479,553,570
164,196,129,187
126,48,144,242
351,656,406,344
375,301,558,418
803,849,850,779
89,89,100,69
597,194,744,351
891,1005,972,1217
128,253,149,260
246,262,249,514
263,81,390,410
260,315,331,364
1062,1113,1561,1825
251,524,291,148
496,420,740,1205
395,580,404,402
137,141,230,237
315,407,477,579
136,78,171,305
225,278,243,360
162,229,109,162
156,160,273,379
26,82,47,74
480,1395,282,261
257,228,363,271
506,264,749,594
322,552,351,553
781,1366,985,880
477,900,681,521
157,67,148,326
176,105,234,158
373,638,361,392
112,187,152,193
213,201,252,120
269,339,347,248
333,566,329,191
357,465,408,401
456,377,537,1230
446,526,500,1051
360,270,626,240
581,432,592,713
510,915,647,842
401,607,485,550
486,456,573,802
477,418,499,621
470,974,633,400
578,564,654,376
548,399,735,962
966,780,1580,872
437,285,444,195
532,1116,525,454
126,126,135,182
182,200,232,126
839,1013,835,1063
228,241,285,123
470,416,588,387
363,325,385,623
241,501,358,643
600,972,728,626
337,632,398,410
561,553,809,635
790,660,1044,1294
234,194,351,227
538,659,649,326
310,584,463,347
416,175,400,281
146,386,126,51
135,181,202,182
59,71,129,60
363,384,400,297
165,175,156,27
260,249,258,410
556,472,536,115
210,246,509,290
208,312,266,304
188,372,203,214
204,218,346,433
261,597,415,618
620,471,558,191
560,1057,591,524
446,846,688,1639
337,573,442,386
378,844,312,137
275,536,467,264
321,432,427,573
188,82,279,371
336,507,307,180
121,161,153,317
105,74,107,109
76,81,91,143
338,317,546,976
353,350,555,594
262,526,409,584
162,119,218,108
231,337,345,690
258,207,274,161
402,327,565,893
330,206,448,496
1370,667,1729,762
410,192,476,204
186,202,313,427
303,375,357,395
155,265,202,173
194,421,310,139
216,349,221,438
134,254,154,234
100,133,146,160
397,736,282,175
260,183,293,339
181,190,174,204
313,245,423,335
354,234,441,539
280,189,384,492
406,629,472,173
815,1510,1024,1797
193,165,384,286
209,305,394,817
716,768,915,564
332,393,417,345
990,1738,1254,570
357,337,412,419
126,192,197,184
60,94,71,34
109,220,166,289
613,479,518,847
656,722,950,265
334,538,446,274
270,174,331,57
422,472,377,871
332,793,265,358
85,65,94,98
709,659,676,761
429,674,562,295
214,207,332,163
196,64,276,158
275,586,348,393
1013,1567,1133,1942
696,1363,904,603
143,73,168,207
574,474,825,1266
123,79,144,130
273,219,347,289
354,185,379,538
244,325,199,223
567,863,799,622
509,310,523,733
201,213,254,109
293,357,364,158
534,731,617,1094
236,83,325,189
203,272,287,123
123,349,140,156
1126,922,1348,1205
363,225,354,71
536,280,619,495
284,551,399,519
295,276,235,146
862,1651,919,1722
276,879,227,311
467,572,510,509
131,220,138,64
197,177,193,122
499,712,548,1274
245,318,251,398
152,54,120,114
215,130,205,166
385,291,393,432
370,264,392,634
400,117,429,268
390,319,435,441
263,335,458,789
359,297,428,735
379,729,331,437
61,21,52,55
195,227,149,69
69,175,75,138
33,16,45,45
326,868,385,294
130,302,185,278
408,539,389,395
342,405,418,415
499,475,764,811
571,470,638,686
435,807,652,1087
1001,2217,890,1066
202,441,248,283
99,103,120,89
86,73,71,148
229,538,381,389
196,343,287,283
413,435,491,554
247,228,262,363
75,70,97,190
703,890,683,450
324,361,440,402
501,150,667,992
366,658,349,149
385,571,397,789
93,28,106,89
257,631,312,393
432,704,492,430
616,590,649,624
135,363,151,240
301,462,351,921
479,654,514,626
119,119,183,169
294,355,318,226
711,1187,903,520
461,441,631,771
111,49,161,136
196,71,288,265
13,6,17,29
302,436,280,346
277,312,360,362
293,259,358,204
92,36,101,85
377,800,390,539
247,155,306,201
397,593,534,783
312,465,362,188
132,110,139,103
135,35,149,75
625,437,761,791
351,577,461,521
457,276,579,364
260,258,247,260
234,210,295,283
311,630,430,679
409,466,543,300
90,96,137,231
598,228,631,1066
147,260,130,53
1047,628,1221,1133
174,121,301,97
234,237,320,569
270,307,332,378
432,288,454,852
259,193,429,679
138,248,151,137
335,224,336,287
286,313,513,359
588,414,532,164
360,532,545,1141
384,166,395,304
262,471,278,183
180,196,315,457
153,151,88,43
205,301,147,155
165,240,290,463
750,930,1002,1172
2306,630,2414,1231
108,306,204,393
766,628,689,700
636,566,651,1293
241,476,318,230
154,300,233,404
356,524,408,377
164,188,347,230
560,549,715,1298
436,231,638,697
405,179,496,464
598,687,731,637
536,278,746,1087
696,828,684,1053
591,906,788,962
590,652,625,219
172,158,257,246
399,459,548,458
175,142,170,256
63,65,105,215
398,596,399,453
355,266,381,512
132,198,204,257
319,524,331,582
202,155,219,130
173,205,245,478
270,598,309,424
228,785,290,196
189,178,169,167
364,664,375,290
89,76,376,319
231,383,293,462
482,717,604,730
480,468,515,265
295,314,358,308
629,818,698,678
509,291,471,566
97,195,109,162
511,764,602,538
310,423,356,455
210,151,276,65
460,252,630,962
467,476,633,178
1140,1520,1505,2000
78,93,90,165
174,195,214,202
297,386,528,621
635,1037,668,311
330,435,290,255
1099,1761,1588,1652
126,81,124,154
774,527,865,647
618,546,715,702
124,219,150,244
97,93,138,193
210,156,268,176
269,704,355,578
483,321,543,657
345,522,476,348
603,520,747,417
89,91,105,119
793,1313,1024,2537
148,289,185,187
69,54,70,48
72,143,80,101
403,663,617,300
897,699,1137,1516
295,468,346,262
287,318,451,304
692,589,840,660
751,1410,606,320
412,181,679,1434
773,1065,744,1887
555,1198,717,447
393,494,355,208
471,583,546,512
788,918,882,939
204,227,164,42
598,926,634,890
325,774,299,314
104,61,141,104
379,69,425,214
296,302,264,181
415,181,283,253
344,507,414,544
384,276,608,1078
365,275,443,291
99,129,229,295
17,17,78,56
442,525,563,912
74,191,121,53
377,914,526,812
230,180,275,172
307,382,394,263
248,365,270,253
260,347,291,333
249,509,382,295
482,479,539,162
150,48,213,136
811,437,881,469
541,309,741,1161
96,94,95,77
380,715,536,233
247,217,316,132
420,279,531,310
244,114,297,674
405,409,463,748
54,47,111,157
663,692,704,645
424,381,424,502
140,229,151,117
579,1079,625,398
335,162,343,218
86,144,61,37
628,676,721,846
360,131,365,256
335,150,398,321
342,310,442,808
228,295,289,492
212,532,254,487
251,490,221,179
405,518,415,604
112,89,82,66
217,574,282,485
230,347,333,430
169,172,150,88
327,467,357,332
202,334,218,115
349,625,478,287
625,533,830,1230
483,837,580,434
177,75,147,172
208,301,298,239
112,82,82,306
140,192,176,249
170,385,160,397
210,281,344,211
421,329,604,388
585,546,866,306
1180,867,1314,931
1079,554,1257,1109
329,434,519,293
363,468,522,379
206,312,341,541
365,533,544,725
262,169,419,785
1141,1452,1245,1376
334,191,473,233
327,535,403,119
432,1054,466,454
184,224,264,339
329,569,389,113
245,537,317,222
443,128,638,722
199,91,203,350
494,1272,543,1088
