"sim1_repl1_before","sim1_repl1_after","sim1_repl2_before","sim1_repl2_after"
294,178,598,917
2510,2838,4017,6063
1734,2228,2278,1979
1689,1177,1460,683
698,1754,934,477
1670,1781,2574,2855
2402,1461,3163,5459
4165,1267,5186,7812
1039,1180,1263,1106
2156,4077,2453,3057
1137,981,1012,1315
302,366,205,277
2524,2634,2868,2383
1361,1710,1577,1396
273,357,447,771
1797,2066,2954,2623
4166,3588,4554,3772
931,1859,1545,1114
2464,1787,3451,2480
1865,1889,2654,1941
564,528,785,632
2929,4446,3730,3193
1581,1983,2398,2900
1146,1322,1913,2580
1316,390,1359,1496
1782,486,2380,2402
1787,2207,2277,1663
1520,1251,2154,1149
2125,1610,2483,3271
878,1041,1221,825
1683,1985,2292,7060
203,507,317,214
676,831,649,577
530,944,901,775
1401,763,1570,2248
1683,826,1772,2971
2740,2748,2970,3530
338,499,518,712
1738,1669,2049,3072
2156,2852,1906,2874
2941,3874,3096,2684
513,577,677,597
337,440,296,430
4393,7736,5471,5490
2447,2139,2979,1977
383,506,677,1261
2058,2266,2496,3189
427,603,721,1020
2125,972,2560,3419
675,905,726,812
1978,3643,1815,1458
2056,1404,2455,3545
441,997,408,426
1144,972,1039,816
426,688,539,1545
1195,1870,1522,2213
1119,1780,1306,1592
1902,1556,2085,3136
3165,2923,3986,5194
2023,1437,1936,3683
738,1601,896,932
1726,2646,2520,2713
3969,2083,4107,6789
1550,2319,1865,3949
971,1539,1872,1961
2646,2457,2560,3422
702,508,1054,805
1086,1756,1387,2031
567,946,596,369
2375,3947,2801,2755
1731,243,2291,2293
702,775,941,601
397,479,664,944
1357,1452,1457,2947
2116,2896,2497,1726
2182,1217,3110,3962
1245,1269,1475,1740
701,1010,689,881
2141,1093,2754,3310
1341,3348,2032,3827
1305,1237,1524,976
2741,5604,3241,2618
1428,858,1779,825
679,1251,967,1107
3464,5505,3814,6148
1063,765,1539,1726
508,339,525,43
1659,728,2092,1973
1725,2113,1749,1856
2233,2174,2421,2692
1200,2079,1832,2126
3695,4095,4283,9708
1479,1076,1629,1241
1028,1109,1105,1321
520,696,482,174
697,1511,655,777
537,721,587,785
2715,3091,3136,3355
413,594,487,1020
868,1606,1412,993
3115,3269,3389,3595
2219,1689,2786,1342
1059,332,1458,329
1137,2149,1026,696
2762,2953,3463,6284
1226,879,1813,1734
2633,5001,3842,3217
596,775,570,514
948,964,1806,1128
1862,749,2684,2162
399,161,730,584
1383,2770,1946,1117
839,1703,1132,1143
1322,1731,1830,3440
669,575,830,1230
694,709,833,659
2212,2306,2788,1681
2610,3863,3447,2671
2434,3297,2912,2703
1201,1757,1549,2074
1488,1318,1485,1282
1061,1201,923,574
655,676,728,584
1329,1176,1504,1449
1612,1639,1888,1764
2061,3198,2513,5676
2449,6205,2978,1790
1244,1453,1971,2497
207,382,224,237
1357,1784,1548,1423
673,333,1027,743
2347,2218,2900,4564
1059,2268,1690,2586
1401,2129,1743,2352
1431,2353,1456,1607
1082,881,1135,615
1042,842,1175,875
1082,1465,1469,1409
603,805,814,407
655,889,891,460
990,1347,1294,1103
335,254,448,574
1325,647,1655,1045
851,651,959,401
3212,3226,3991,3690
1968,2278,2461,6690
1662,1898,1524,3686
2161,2612,2026,1713
2059,2545,3049,2896
1922,1857,2768,3975
1310,394,1719,852
1679,3212,1804,1242
2692,5301,3458,3511
863,2268,1301,2195
157,246,321,234
1835,932,2386,1567
361,220,462,1106
635,330,680,856
1524,1092,1427,2330
285,272,455,472
2016,1940,2048,2426
544,917,918,660
1935,3299,2024,1535
720,1123,1286,748
1981,2347,2621,4297
2137,1320,2181,1923
606,421,981,929
3276,4684,3426,6104
559,592,645,987
2524,3416,3089,3737
1805,1196,2006,2129
3104,4315,3726,3261
1526,2025,2143,3168
637,495,1279,1657
220,203,487,798
861,446,1284,715
4695,11606,5470,6242
2134,3803,2457,1791
744,1040,1086,1723
1942,1245,3071,4607
1078,1208,1561,1164
525,542,929,787
1140,1448,1040,1254
2865,1462,3957,2877
1424,889,1834,2145
1484,1263,1701,1901
943,1324,1129,2304
1021,1473,1446,2287
2904,2828,3378,4187
2169,2161,2328,2855
3439,2266,3576,2560
1060,510,1574,1631
4183,3686,5235,4964
1132,1869,1304,792
75,127,0,0
1593,743,1440,886
2144,2937,2672,5746
2482,2253,2952,3688
738,688,937,677
2006,3402,2132,1821
1559,1253,1985,1767
1054,2988,1293,966
411,138,655,512
1053,789,1461,1285
1451,1144,1942,1135
433,325,684,781
1936,4068,2741,2890
1479,1148,1670,1438
2535,2410,3039,2544
1222,350,2188,2505
1885,3597,1631,1243
1821,2078,1704,2038
793,1444,836,617
1105,1197,1869,1362
253,374,584,569
1247,1357,1108,797
610,1030,1023,973
457,1252,668,719
2543,2565,3086,5295
1943,3473,1689,1902
1318,1277,1203,782
1205,645,1471,2710
953,982,747,341
450,1085,773,943
786,1350,965,682
1358,1770,1034,1169
872,1474,1012,978
1088,1542,1343,814
1909,1268,1797,562
1121,1633,1439,446
848,649,947,944
2783,3811,2986,2199
2092,4912,2784,2975
2178,1754,2785,2406
1931,1186,2425,2587
1666,4056,2163,3160
1983,980,2476,3053
4316,5324,5011,3499
499,918,1474,2738
1732,3767,2265,4261
775,828,959,991
2938,5850,1871,2685
844,813,712,1081
1448,2568,1361,1468
1191,1182,1559,1086
1980,1818,2228,1622
2108,3875,2801,2447
1675,799,2184,3244
2503,3091,2972,2498
3922,7002,3704,2864
668,908,782,1609
2056,1315,2602,1111
1457,1542,1437,890
884,941,1500,2401
2399,5331,2771,1999
725,486,801,1702
248,74,434,608
558,293,712,907
1877,3863,1946,2802
1978,1817,2234,2713
499,560,661,787
1490,3514,1680,1258
711,1209,951,2073
3376,5302,4471,2776
1108,628,1834,1641
1121,2476,1040,1683
1700,2739,2137,4158
2213,2598,2734,2108
1874,1490,2437,2346
580,1582,996,648
1210,1324,2091,3015
444,246,756,789
1264,751,1863,1042
1483,930,1615,2036
957,2660,1220,1689
954,1047,1119,838
829,146,886,719
2127,2386,2916,5765
2098,2843,2502,1625
3386,3712,4348,7414
3179,6010,3659,6920
1520,3205,1945,2635
992,658,1086,701
2124,4119,2794,3196
628,901,1233,690
1201,2174,1402,1119
1747,1666,2398,3126
1627,2679,2254,2456
660,661,1361,2158
2384,3151,2591,3816
670,968,978,912
805,476,1287,1199
370,312,422,289
828,444,921,655
639,681,597,757
270,215,331,434
1010,1706,1372,1887
861,774,1225,1008
2127,2265,2050,2599
396,343,683,252
1866,2131,2984,6584
1141,1093,993,650
1163,1258,1563,1195
3456,4216,4523,4461
1584,4048,1807,1773
3190,3599,4388,5772
1596,2273,1993,2390
706,445,867,956
1488,3602,1244,1586
793,748,1302,2362
1223,3950,1190,1430
2051,1576,2634,1908
925,394,1772,3378
3910,5149,4609,5226
226,339,634,570
2208,873,2032,1342
624,450,777,566
3652,3025,4563,3980
4930,9161,6022,6445
922,1329,1092,1067
4499,7121,6205,4694
2881,2954,3011,2573
408,376,498,559
1525,1782,2035,1688
1387,2029,1856,1213
2261,2957,2729,2595
1843,4830,2752,5846
1395,2349,1727,1362
645,1711,973,1105
2743,2325,2406,670
1455,1567,1725,2777
1862,1418,2402,2836
1722,2466,2111,2512
3022,4842,3686,3154
3904,7214,3394,2107
2021,1245,1996,1870
813,893,904,632
894,624,1309,589
1413,1037,1856,2411
1086,1290,1369,3188
2056,3712,2357,1900
2418,1705,2748,2873
945,1559,1352,930
1379,1563,1436,878
650,343,919,1609
506,760,610,484
1061,1769,854,464
3267,4694,3218,2457
787,987,734,636
1587,3558,1665,914
3128,3317,3659,5447
2323,3853,3402,2480
1184,937,1556,1130
299,349,362,382
845,1223,1397,516
1446,1585,1752,1601
226,186,418,940
987,1243,1555,1962
1779,3021,2439,5083
795,1436,979,1224
1489,1824,1506,933
1786,2096,2248,2755
1991,1673,2479,4811
906,476,1174,1145
3368,1793,3846,7424
3877,3822,4690,3029
935,1235,1444,852
3727,4329,3771,4270
2032,1943,2345,3783
1789,2156,1922,1465
871,812,1739,1429
4095,3435,5361,4606
4612,3998,6337,6686
2357,2883,2730,2776
504,527,657,447
520,554,957,882
3684,3081,5305,3429
966,1055,1163,812
2203,4683,2854,1380
1281,2283,1736,1802
3413,1445,4376,1195
2768,3834,3506,9499
1187,2277,1845,2388
1796,2205,2000,2228
2891,2710,3705,6262
2042,1573,2624,4442
3500,6049,3853,5349
3388,4164,2807,2826
2031,2751,3070,3600
1114,675,1538,1482
1971,3269,2755,2351
3399,2708,4142,4455
774,781,1294,1217
190,159,208,477
3299,3628,3722,6626
632,1325,914,1534
101,79,371,158
510,647,767,999
1562,1237,1949,2120
2711,1185,3213,1603
606,751,571,338
771,867,1227,585
1535,1157,1756,1604
190,135,212,259
1387,2339,1496,1677
2304,4096,3293,2495
1821,2285,1971,1841
144,160,116,196
3826,8959,4498,4059
2818,2907,3018,4931
2072,1847,2326,5800
423,632,425,439
1637,3192,1926,720
900,1338,763,817
1933,1300,2336,4639
1013,953,837,647
469,724,843,569
1663,1483,2607,3287
907,1354,1191,1448
306,493,629,580
718,815,616,953
2168,889,2614,1467
2626,4008,3212,2079
230,149,450,480
727,1142,978,783
2360,3550,3243,2130
1351,663,1911,3441
1902,873,1778,2397
873,1659,707,398
1804,805,2060,873
1162,664,1511,1809
4096,4848,5375,9481
1939,1769,1763,663
1670,3412,1851,1505
774,718,1129,2419
1483,1810,1559,1323
1380,3420,1573,746
2226,3189,2345,3486
647,1322,693,843
556,615,756,1141
687,588,979,1434
1494,1347,1693,3263
2086,3012,3012,4895
1629,847,2070,2788
2032,2142,2859,2766
1175,1275,1617,1844
3287,2329,4190,4770
119,137,241,547
2012,4564,2715,3853
1365,772,1737,1837
1150,958,1891,860
671,1319,899,336
1395,3052,1237,2359
922,667,918,974
344,470,308,891
1615,4333,1935,1554
1077,1653,1111,1277
664,671,858,1308
2258,4187,3012,2441
2398,1796,2813,3082
2376,3666,3099,3476
1653,1777,2184,2759
911,1412,1134,829
1750,3567,2148,2491
275,332,264,258
1538,1455,1661,1625
1187,1048,1763,1800
1523,1434,1679,2582
703,615,518,543
2431,3014,2814,2843
3397,6439,3637,4158
2797,2287,3003,3307
438,880,673,1450
2365,3495,2362,2126
3560,3333,4122,6829
2524,5073,3692,6676
675,1461,771,1462
1342,2005,2058,1024
688,954,969,862
1309,1772,1368,1427
1954,2171,2862,4266
2004,2385,2333,1610
2034,3800,3312,4053
600,994,938,1534
1142,778,1708,2665
2075,1796,2746,5064
2283,3000,2184,794
2954,4061,3440,5703
1019,1861,1064,792
620,751,651,394
1557,2584,1516,1400
161,231,190,212
2518,2530,3365,2334
711,1462,1146,673
2834,2721,3614,3412
1775,917,1854,3341
1895,864,2370,883
860,336,1140,1265
1099,856,1452,3315
1667,1430,1568,2031
501,615,557,791
1554,2888,1744,2889
2258,3081,2327,1906
370,336,296,133
513,855,618,1063
509,416,693,1126
1320,1831,2326,2483
1371,2090,1284,1151
1634,1144,1507,971
4126,4386,5475,7251
2964,2930,3919,2932
1599,919,1839,1543
368,670,537,964
214,230,321,339
705,1625,1227,1338
1922,1966,2145,783
1883,1909,1517,2182
1095,1180,1645,2994
1642,3436,2476,3034
1156,3974,1655,2305
650,574,951,751
1751,1929,2252,1618
1671,1401,2252,1776
1336,3394,1789,3782
832,531,1467,2641
258,262,364,691
2566,4733,2650,1562
628,542,915,1722
1039,941,1063,1229
953,946,1144,407
1289,3581,1851,1969
1786,912,1888,1301
867,348,1153,1916
398,425,868,331
1561,2449,1873,1252
1992,2290,2357,2999
1494,1804,2068,2016
2233,2459,2638,6333
1202,358,1494,1313
2987,4839,3342,2762
3337,2471,3466,4324
2240,1804,1847,1995
1677,956,1826,2912
3087,2479,3432,6342
720,845,1307,1054
2969,3057,3428,5366
1041,1035,1392,1484
686,330,701,853
576,932,963,310
640,482,806,954
1921,1833,3177,4827
6062,4197,7591,4869
3143,1503,4613,3457
1536,2683,1578,1447
5490,3541,6018,9019
1928,1552,3070,3867
1318,267,1847,2338
1112,1694,1949,856
895,1174,762,619
1688,1437,1407,1282
784,1953,744,468
1523,1427,1417,953
1283,2437,1878,2591
578,574,422,332
2263,3079,2606,2084
826,962,1292,1115
1720,1837,1801,3537
113,149,237,132
2553,5390,2572,3920
1346,753,1829,4592
2865,1762,2248,2054
1893,2685,2431,2590
2043,1729,2370,3602
2130,1802,2848,2172
3192,4377,3107,3106
1425,697,1936,3264
1521,2210,2200,3312
1742,3109,2567,2640
1153,776,1491,1904
2215,828,2774,960
1428,536,1403,2112
5460,11581,5321,4954
3999,3646,5063,5493
1558,2912,1702,564
1048,951,1425,1320
2269,4271,2905,3621
1518,1387,1388,1700
2777,7973,3389,1947
1404,1763,1483,2545
999,1572,1296,1000
1408,1198,1780,3082
1086,1798,1559,1207
1121,676,1819,961
2122,2664,2702,5521
1528,2420,1546,2038
2305,2186,2981,3037
5727,2749,6295,5816
400,687,603,1478
1139,1372,1412,1478
341,427,643,649
1399,1819,1401,1532
2246,4076,2598,4532
505,816,753,564
1337,385,1549,2315
1237,1681,1362,2039
1642,3433,1609,2765
1501,2798,2043,3836
1455,2271,2139,2537
570,402,581,851
2547,3010,2646,4902
1934,1259,2597,906
708,747,1101,263
567,821,275,246
1546,3206,2054,2005
2933,4616,3004,2681
788,844,668,598
1012,484,794,747
2209,1620,3341,6381
2377,2810,2937,2934
1183,698,1535,2371
2330,3020,3325,5230
1367,1327,1155,2424
499,389,455,366
3737,4427,4965,6725
1751,2967,2582,2209
2937,3000,3484,5370
1061,1187,1124,603
1912,5226,2616,1270
1100,520,1390,1354
2016,3000,2433,3284
1126,525,1237,1195
1531,1941,2100,3084
1577,2841,2117,3866
1597,1997,2411,1027
710,849,617,1034
611,251,467,339
744,593,804,541
2170,4812,2614,3513
1038,916,1004,2051
716,490,1136,1178
881,1214,1101,2006
4686,5808,5011,5717
1851,2759,2676,2991
1028,1144,1635,1323
310,134,313,245
222,315,558,981
3211,4795,4239,3077
2609,3165,3789,2984
3725,3991,4439,5330
771,640,901,789
1866,3248,2297,734
2028,1669,2580,1805
688,362,535,506
1152,1064,1519,3150
767,667,797,1375
836,2448,1138,1118
2998,7481,3998,4237
2450,4518,2494,3103
1479,1109,1912,2558
1123,396,1073,1248
1683,1636,1921,2297
879,1602,1322,1177
549,816,753,1059
3673,2702,3681,4281
910,2386,1347,2833
3415,5399,4108,3913
1620,937,2286,2221
896,1317,1325,1143
1402,2345,1855,1422
492,679,664,374
2253,4125,2225,1237
1542,2138,1517,4345
614,984,1046,1091
294,197,389,850
3847,1114,4345,5273
746,1615,870,1062
969,2155,1445,2059
435,564,604,531
1114,760,1587,1613
1982,1601,2092,2954
2427,1422,3650,6255
2878,3537,3211,4273
3826,2916,5492,4752
2074,1639,2001,5036
1584,2298,1487,2003
1966,3195,2594,2617
1226,1511,1286,2204
1324,1246,1370,1657
2059,2728,2256,2236
2255,1282,2728,4021
903,424,1279,2682
395,530,562,1322
2192,3567,2562,3747
2330,3137,2904,4050
565,783,511,446
248,120,312,301
1252,2342,1289,1310
2539,4075,3087,2956
1295,934,2179,1377
2639,1800,2551,2748
1279,1572,2244,1891
1748,2392,2719,4324
3316,1273,3810,3564
1306,1851,1541,1290
2258,2767,2022,2539
2022,732,2304,2402
2257,2999,2793,3686
1193,721,1709,1434
1245,1819,1388,2573
652,1445,875,535
1061,1852,1462,1061
2472,1545,3274,2064
1930,1511,2378,4728
3152,5565,3588,2381
765,1176,611,521
1572,1952,2086,1154
2994,5907,3858,3192
746,546,1083,1012
1013,1375,1243,1636
655,634,859,1651
2645,3206,2862,1995
424,288,563,686
2086,2016,2108,2546
849,817,682,716
2683,5585,3074,2649
5719,7189,6959,6113
1327,1676,1862,1731
2124,2617,2347,4203
218,335,267,755
1212,2030,2049,744
826,1154,946,1576
933,1110,1029,542
2691,2946,2841,4384
2361,4127,2860,2226
983,1542,815,1073
3612,5656,4425,3882
945,784,1636,1040
1832,2935,1968,2538
646,641,773,1194
1735,1608,1759,2329
1452,1212,1868,2595
1213,489,2088,3006
1419,2434,1521,1882
1382,3394,1801,2974
1668,3791,2328,1924
589,1086,766,373
1132,1575,1183,1517
718,1346,807,979
1736,2038,1938,2985
285,329,327,286
1270,872,1572,522
186,277,270,435
3957,2572,4934,5475
1098,1246,1385,581
283,427,324,212
1222,2144,1300,709
2448,1193,2277,1956
3711,3219,4041,7688
1133,1894,2082,1517
1187,3162,1417,2039
2546,4387,2860,2355
2210,2003,1886,1889
2307,3428,3130,2078
1662,3520,2375,1003
584,1173,766,904
1353,1164,1552,1007
2445,3319,3136,6656
1911,2681,2346,2669
1086,1141,1343,2207
262,412,533,594
1306,3281,1467,1687
4993,4530,6289,4678
360,638,237,97
3399,5451,4390,6654
2894,2782,3742,3897
823,1976,1078,1916
1307,3982,1653,1794
325,661,876,1064
100,64,97,149
773,795,1000,457
504,551,971,969
1755,2297,2442,3805
1331,1937,1679,1683
2903,3284,3280,3282
1092,1205,1134,2025
2336,1773,2543,3097
1287,1064,1895,989
1254,1539,1743,2177
812,473,886,1689
825,655,960,1387
640,1306,1284,2446
2628,3125,3155,3023
3956,2526,6304,9381
896,848,1190,759
1955,2926,2397,2463
670,464,1002,653
1521,1603,2013,2956
919,1316,1148,1139
1490,1554,1562,2348
1963,1248,2463,1137
185,409,212,207
338,146,690,290
1460,1014,2501,2767
1528,1624,1012,689
1140,1630,1372,883
586,1134,500,304
2278,2780,2219,1955
2368,1791,2626,2414
599,1017,570,350
2247,2420,2786,1610
342,540,387,128
1600,975,1907,4683
4666,6953,5948,5596
2459,1921,3454,3401
1659,1264,3005,2354
2796,6095,2522,2770
464,728,791,852
980,973,830,528
1244,1425,1014,1650
4638,5419,6718,8939
1428,890,2049,1636
390,798,381,403
1926,1236,2622,2837
804,1569,1127,1282
766,679,589,588
1634,2518,2068,2189
1637,1354,1922,1924
224,254,434,680
671,753,589,844
1697,4753,1733,1062
732,1179,684,632
1396,817,2055,2074
925,827,1154,1345
1859,2367,1977,2833
1082,1163,1534,1401
1058,859,1043,1500
273,257,120,123
1651,1832,1376,1969
3523,1274,4164,3382
9080,7145,8597,14568
1313,2183,1447,2015
1345,1669,1270,2366
830,550,848,1370
2205,2151,2661,9719
2770,3764,3047,4619
1702,976,1842,2456
814,530,983,2048
1423,1123,2013,1002
1739,1600,2371,3800
781,925,875,934
551,757,962,1030
1079,695,1167,1730
678,764,909,350
1583,1514,1432,1736
912,786,1070,832
1414,2741,1741,3050
5066,3809,6894,10799
2032,1715,2441,4193
889,2052,1116,1407
1496,2387,1970,2003
1465,2716,2019,3193
1890,1020,1974,2282
644,780,736,475
2201,6509,2888,4690
959,521,1062,891
213,128,495,546
3019,5039,2868,1586
3071,5099,3731,2096
382,353,240,414
6630,5453,8057,9808
916,404,933,1485
2076,1327,2527,2805
3730,4011,4761,6983
877,850,991,247
1060,845,1031,1338
3563,8089,4091,4980
94,134,222,287
306,432,420,334
2320,1461,2470,2089
2125,4536,1898,1117
1623,1336,1734,922
949,2563,947,857
1634,2270,2038,2122
1612,2411,2501,1757
2576,4705,3631,6531
372,663,818,810
1171,1252,1368,756
1140,1303,1781,1912
745,1100,738,436
1869,2219,2070,1265
3249,3354,4671,3867
2963,3157,2471,2836
620,1152,591,511
1769,1482,1671,2377
4384,2922,5186,3431
1418,1324,1790,1687
1284,1999,1304,1646
1086,1577,1317,2383
1445,1128,2367,3516
1005,1351,949,850
1672,2293,1422,2297
2314,2312,2938,4098
4333,9966,4408,2295
849,407,737,707
3054,1462,3569,3201
628,697,714,551
2466,2826,2910,4086
398,176,591,289
1512,799,1582,978
1233,1844,1635,884
4493,8006,5593,6155
2104,2464,2165,2052
1985,897,1717,762
975,1134,1773,847
953,1174,862,233
755,647,1024,1517
821,2075,723,718
679,1051,1158,1593
1472,1514,1819,1028
1858,3060,1958,4799
1259,2286,1485,1309
2275,1781,2190,2622
681,946,812,537
940,705,1150,1058
1760,2602,2244,6136
1037,1958,1050,1528
2245,4076,3105,4371
2744,2555,2613,2592
3525,4181,4320,7729
1898,2578,2485,2377
1019,906,1014,1534
565,871,381,281
2986,4482,3827,1939
1646,1286,1936,794
1209,935,1441,541
2580,1428,2475,696
614,640,542,35
4743,1772,5287,1328
901,1056,590,260
1220,125,1436,365
2218,648,2498,1221
811,238,950,210
2864,1030,3670,2111
470,296,744,321
1558,586,2131,1815
2962,2236,3921,1149
1012,988,807,488
696,615,1093,759
648,382,823,988
2255,1440,3240,971
2205,1347,2346,903
1063,545,1263,258
1095,98,1219,292
2887,1888,4292,1049
1621,1169,2021,501
1012,774,946,665
407,103,396,45
1898,951,2629,500
774,346,835,132
816,579,1573,575
2423,536,3375,3202
335,113,284,183
1491,232,1497,567
850,229,1057,340
338,343,633,412
1223,468,1671,1383
1043,625,1619,1202
386,71,547,231
1679,961,1715,365
1217,396,1823,799
1699,1929,2152,400
2266,877,2493,1269
504,448,435,61
1166,397,1154,254
2063,454,2254,570
981,516,1167,304
1198,841,1556,333
1627,942,1728,419
3168,1833,3472,1762
548,378,419,381
1847,1313,3151,2059
3145,1732,3245,4009
3863,1583,4660,1903
1468,1131,1738,1093
1410,580,1708,910
959,704,1169,1034
2252,1162,2197,2418
956,728,907,1940
1308,1126,1601,2488
895,988,931,1346
2197,1825,2094,2639
325,194,678,674
397,466,240,578
1490,1992,1599,3399
2668,4053,2690,1951
434,973,508,297
2265,1870,2939,2869
996,1878,1482,1056
1091,750,1242,1673
1078,891,1244,2534
1464,4039,1770,2850
2742,2869,2189,3350
488,202,997,1811
3427,1487,4435,6594
901,1320,1368,2683
1752,1562,2369,3277
2304,3285,3141,3423
759,886,947,1144
634,503,924,871
909,1113,859,752
3274,1143,4602,3731
3049,3350,3592,3856
827,694,1418,2017
1089,1682,923,1135
1412,982,2081,4404
4455,4565,4984,5044
1096,838,1187,870
4644,8211,5755,5505
2027,2339,2265,1889
646,295,712,1117
4877,6803,6370,7670
2854,4043,3517,2281
1065,1762,1643,1847
2784,3132,4033,3654
694,384,574,597
1606,2719,1382,1657
1010,1425,1007,1626
2246,2090,2666,1416
771,1184,925,864
79,24,289,344
1399,1815,1764,2854
2330,3498,2882,4525
1763,399,2217,1903
796,1483,786,689
958,1880,1349,236
3760,6486,4393,2911
2434,2271,2915,2212
1554,1381,2246,641
1354,678,1768,1183
2663,4085,3036,2846
991,1488,1504,2107
2582,2589,2925,3293
7026,10079,8171,6213
4657,4086,5909,6407
2126,1637,2386,3703
798,554,1006,1569
1171,2186,1060,1599
990,2274,2330,1670
1676,2403,1739,6382
1814,1575,1909,1458
1756,2448,1806,379
1675,2587,1939,1127
1178,2181,1331,1970
1578,1460,1704,1205
1853,1992,2021,2793
1715,2769,2079,4545
731,1117,1240,1144
916,890,1179,1150
1738,3672,2232,703
1967,1244,2252,1313
4037,3721,4979,8230
2335,2958,2912,1777
137,345,453,573
2160,3233,2880,2388
633,600,756,1261
1270,789,1924,479
4479,4849,5450,3139
1760,603,2093,3195
2337,4807,2553,1634
2395,2277,3254,2211
963,1484,1420,1574
601,1103,1109,636
1147,1469,1490,1886
3443,5384,3372,4059
408,284,741,1289
778,1501,1387,1441
2602,3532,4048,5121
1012,1030,1777,1000
695,558,638,1130
1192,475,1458,1266
1217,2633,1774,3227
1618,2511,2680,2453
471,598,595,1315
1837,2075,1933,1539
14911,7378,18171,10835
836,1061,1451,545
826,979,968,722
1281,2345,951,1570
905,1468,1650,1827
3874,6528,4964,4180
885,1946,853,1028
2129,2864,2725,3847
429,674,415,542
3247,6152,3034,1773
741,1210,1053,952
1500,411,1938,2445
1658,987,1432,1648
1931,1595,1863,1956
1918,3748,2109,1069
1866,1204,2185,1724
930,1456,734,1107
1051,1401,1444,631
5602,7184,7369,4906
1848,1242,1787,2002
2437,5385,3292,4871
2699,2964,3576,5933
785,864,735,1380
1472,1439,1913,1488
4319,3289,6271,9970
1322,2207,2016,2381
204,582,483,380
974,881,1017,734
791,719,679,1113
2987,4570,3710,3925
2149,1096,2170,1804
1001,651,1053,785
1744,1918,2755,1741
1812,1313,2238,1100
2453,2217,3445,1968
1226,1818,1514,649
816,619,1166,1767
596,417,878,919
1992,2156,2334,1464
1726,1477,2018,1563
1000,745,1434,1368
2133,2936,2787,1190
1285,1343,1426,2312
1852,1958,2285,2682
1080,1476,1410,1960
1355,1665,2084,1095
1800,1574,2268,2673
1743,1394,2432,2019
529,282,473,434
1253,2280,1921,2778
1981,2926,2586,6253
1702,1503,1970,2887
469,875,766,764
835,1444,840,931
672,803,1068,628
3056,4058,3826,2442
911,1600,933,1528
1906,2210,2223,3433
1032,1403,1433,1637
4473,3427,5586,2549
1571,5339,1932,5063
908,1150,1075,703
2294,3236,2178,2524
1532,1503,2389,3328
512,613,467,561
2007,5494,2256,1996
1431,1812,1146,652
2005,4498,2459,1685
518,527,626,494
2511,2661,2687,3754
794,446,1045,1054
3776,7315,3942,7102
1499,1295,1750,2687
1162,357,1346,849
2408,2476,2814,2618
556,517,707,596
2447,2917,3027,2582
2054,3278,3285,3466
1833,1648,1965,3798
2010,2071,2644,5893
1088,807,1542,1241
1241,777,2057,2071
2264,1199,2701,4892
2079,1914,2955,1586
1710,1311,1980,1270
1104,1022,1171,949
1099,381,1050,498
2197,2622,2342,2711
847,721,1086,1211
4265,4065,5447,6128
411,464,321,247
858,1253,1164,817
422,359,816,819
806,1635,790,642
1526,2251,1664,3957
2887,1636,3318,4054
495,671,479,792
1838,1848,2444,2153
1167,1264,1152,725
4599,5424,6566,7117
1083,803,1270,576
3967,6791,5071,8780
4265,4584,5158,1664
701,422,712,685
1310,2602,1513,1703
2007,1811,2446,2864
1002,1263,1165,905
2497,3545,2777,4385
671,860,867,1645
745,1555,711,184
1586,1051,2337,3577
2327,1694,2762,4778
2325,2536,2954,5477
708,671,646,277
2637,2858,2753,5901
672,723,1044,864
811,1224,1236,895
404,486,474,1316
965,539,1483,1724
3384,1903,3846,4995
545,530,825,683
2877,3336,3906,5726
673,763,840,520
1613,1245,2115,3061
1113,606,1105,1055
1145,2190,1985,2943
829,587,1605,1063
1706,2519,2161,1495
2680,2512,3015,2745
1357,1822,1815,812
864,1111,1063,879
818,1852,1127,1227
2927,3277,2705,5960
957,1535,1225,2113
1279,2572,1653,2533
933,936,1012,968
1302,2404,1637,2900
595,845,981,1084
716,328,1286,1737
658,762,1119,1264
4569,4930,5633,6429
2487,2699,2655,3981
2764,2691,3512,5640
577,402,519,477
1610,1505,2034,911
952,1329,1202,607
3784,6463,4414,4972
1640,3358,1540,1052
2813,3605,2270,1845
1292,1803,2230,4512
2766,4220,3932,5065
504,745,578,192
5706,7056,7002,12463
2738,3293,3463,3799
1291,3349,1449,842
959,560,1181,1900
2201,2195,2185,1704
1215,1982,1630,2704
544,836,712,865
923,1163,1030,814
574,831,775,886
2510,1149,2904,3053
3954,6549,4803,4751
2811,2616,4128,3891
714,459,1094,630
1815,1106,2435,3516
2234,1238,2929,1185
563,361,569,561
2836,2815,3731,3979
1418,1841,1739,3925
1307,2111,1825,2364
1335,1465,1176,1060
971,2242,1003,1294
881,813,791,811
3840,4776,5492,8548
841,853,1308,1511
785,814,1251,852
1817,4125,1830,3418
1072,861,1101,1186
2213,2620,2508,1874
815,722,1045,1149
1275,709,2086,3510
1297,1355,1869,1115
920,1647,1204,1501
1091,747,1444,1159
1148,456,1319,336
1419,1958,2021,1839
942,924,1243,959
537,617,629,440
2215,1755,2275,2369
1182,920,1188,1105
1023,842,1249,1900
611,285,620,332
1188,1132,1844,1730
1499,1295,1590,2253
523,605,468,172
2024,2657,2447,2145
679,896,857,1670
1727,1537,2764,1436
2270,3108,2304,1162
1648,508,1878,1495
1296,2664,1772,4126
1027,1232,1209,721
2261,3467,2945,5411
1423,1244,1455,3257
